QGC WPL 110
0	1	0	16	0	0	0	0	60.0025608999999989	27.8572917000000011	0	1
1	0	3	22	0	0	0	0	0	0	1	1
2	0	3	16	0	0	0	0	60.002561	27.8572375000000001	1	1
3	0	3	16	0	0	0	0	60.0025880000000029	27.8572375000000001	1	1
4	0	3	16	0	0	0	0	60.0025880000000029	27.8572014999999986	1	1
5	0	3	93	1	0	0	0	0	0	0	1
6	0	3	16	0	0	0	0	60.0025970000000015	27.8572014999999986	1	1
7	0	3	16	0	0	0	0	60.0025970000000015	27.8572914999999988	1	1
8	0	3	93	1	0	0	0	0	0	0	1
9	0	3	16	0	0	0	0	60.0025880000000029	27.8572914999999988	1	1
10	0	3	16	0	0	0	0	60.0025880000000029	27.8572555000000008	1	1
11	0	3	16	0	0	0	0	60.0026149999999987	27.8572555000000008	1	1
12	0	3	93	1	0	0	0	0	0	0	1
13	0	3	16	0	0	0	0	60.002633000000003	27.8572555000000008	1	1
14	0	3	16	0	0	0	0	60.002633000000003	27.8572914999999988	1	1
15	0	3	16	0	0	0	0	60.0026420000000016	27.8572914999999988	1	1
16	0	3	93	1	0	0	0	0	0	0	1
17	0	3	16	0	0	0	0	60.0026420000000016	27.8571475	1	1
18	0	3	93	1	0	0	0	0	0	0	1
19	0	3	16	0	0	0	0	60.0026420000000016	27.8571114999999985	1	1
20	0	3	16	0	0	0	0	60.0026149999999987	27.8571114999999985	1	1
21	0	3	93	1	0	0	0	0	0	0	1
22	0	3	16	0	0	0	0	60.0026149999999987	27.8570755000000005	1	1
23	0	3	16	0	0	0	0	60.0025970000000015	27.8570755000000005	1	1
24	0	3	93	1	0	0	0	0	0	0	1
25	0	3	16	0	0	0	0	60.0025970000000015	27.8571475	1	1
26	0	3	16	0	0	0	0	60.0025880000000029	27.8571475	1	1
27	0	3	93	1	0	0	0	0	0	0	1
28	0	3	16	0	0	0	0	60.0025880000000029	27.8570214999999983	1	1
29	0	3	93	1	0	0	0	0	0	0	1
30	0	3	16	0	0	0	0	60.0025880000000029	27.8569855000000004	1	1
31	0	3	16	0	0	0	0	60.0026420000000016	27.8569855000000004	1	1
32	0	3	93	3	0	0	0	0	0	0	1
33	0	3	183	5	1200	0	0	0	0	0	1
34	0	3	93	1	0	0	0	0	0	0	1
35	0	3	183	5	1800	0	0	0	0	0	1
36	0	3	16	0	0	0	0	60.002561	27.8569855000000004	1	1
37	0	3	16	0	0	0	0	60.002561	27.8572914999999988	1	1
38	0	3	21	0	0	0	0	0	0	0	1
39	0	3	201	0	0	0	0	60.0025880000000029	27.8572014999999986	0	1
40	0	3	201	0	0	0	0	60.0025970000000015	27.8572914999999988	0	1
41	0	3	201	0	0	0	0	60.0026149999999987	27.8572555000000008	0	1
42	0	3	201	0	0	0	0	60.0026420000000016	27.8572914999999988	0	1
43	0	3	201	0	0	0	0	60.0026420000000016	27.8571475	0	1
44	0	3	201	0	0	0	0	60.0026420000000016	27.8570574999999998	0	1
45	0	3	201	0	0	0	0	60.0026149999999987	27.8571114999999985	0	1
46	0	3	201	0	0	0	0	60.0025970000000015	27.8570755000000005	0	1
47	0	3	201	0	0	0	0	60.0025880000000029	27.8571475	0	1
48	0	3	201	0	0	0	0	60.0025880000000029	27.8570214999999983	0	1
